Content ID,User_ID_(Post_owner),Reaction_Type,Content_Type,Category,Sentiment,Score
d4813cf8-87d5-421e-81f7-c5d43c25c62a,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,want,GIF,technology,positive,70.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,561b08d6-1084-4115-933d-db3e60edfd8b,peeking,GIF,technology,neutral,35.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,c1c53b8c-b6a8-4343-a369-4a0595a97807,like,GIF,technology,positive,50.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,5ff89fb3-b364-494f-b62d-07097b2ffa12,intrigued,GIF,technology,positive,45.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,af647535-dae8-4ca3-9203-bf4bfc607ffe,hate,GIF,technology,negative,5.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,4fe420fa-a193-4408-bd5d-62a020233609,cherish,GIF,technology,positive,70.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,3eb6dad3-c017-4e77-8920-fbdea84b0acc,interested,GIF,technology,positive,30.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,a6e32004-8866-40e5-aaeb-e159c13fd42a,heart,GIF,technology,positive,60.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,9e9cf8e7-6731-47da-bc0f-3a487e835586,adore,GIF,technology,positive,72.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,indifferent,GIF,technology,neutral,20.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,7918d465-0953-4f20-9e28-539e74c82e2f,scared,GIF,technology,negative,15.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,98511140-45c4-4faa-9962-fea5ad618ea3,heart,GIF,technology,positive,60.0
d4813cf8-87d5-421e-81f7-c5d43c25c62a,d6204684-926d-41db-ae9c-a7bf2e76313a,indifferent,GIF,technology,neutral,20.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,intrigued,video,healthy eating,positive,45.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,5d33137a-3306-4d5f-8ab1-48d2446a12b0,want,video,healthy eating,positive,70.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,561b08d6-1084-4115-933d-db3e60edfd8b,like,video,healthy eating,positive,50.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,108fc1be-9c15-440a-9cab-634c3f414dcc,worried,video,healthy eating,negative,12.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,ade9db41-034e-4b27-befb-42117025dab0,love,video,healthy eating,positive,65.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,84bd5adb-286c-429a-926d-4ea120270825,hate,video,healthy eating,negative,5.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,054b5d2a-7ee3-49c8-912a-1cf58389ae60,adore,video,healthy eating,positive,72.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,b7b551bd-8cdd-44f3-aef8-29bf82b51535,super love,video,healthy eating,positive,75.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,indifferent,video,healthy eating,neutral,20.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,dislike,video,healthy eating,negative,10.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,a92660de-2154-4694-a86e-88cb81c8ea95,indifferent,video,healthy eating,neutral,20.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,7f8ef27a-73f4-4bc1-aa62-f8aaea817294,cherish,video,healthy eating,positive,70.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,dd118345-3ba6-4800-9686-d5479fee403d,dislike,video,healthy eating,negative,10.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,30a7de62-d6a1-47d6-963f-0724adf18c4b,worried,video,healthy eating,negative,12.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,aa71ef91-252d-4c99-92ad-cf617f09fced,peeking,video,healthy eating,neutral,35.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,1ee25417-3648-4220-9b8f-fc82d1ef450c,like,video,healthy eating,positive,50.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,b870b764-7447-4990-a8d4-024d33e0e67d,interested,video,healthy eating,positive,30.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,38cceae3-14e0-49bb-8087-f6f210a2053a,dislike,video,healthy eating,negative,10.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,48bed4d7-0329-472c-96d9-b23a103eb834,peeking,video,healthy eating,neutral,35.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,aab5b5d2-682b-4b27-89ae-cf7803f76786,scared,video,healthy eating,negative,15.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,15cf4392-8541-422b-8957-a9c0380c11d9,worried,video,healthy eating,negative,12.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,89572273-761e-46f3-8b99-1689d98aac90,like,video,healthy eating,positive,50.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,9e9cf8e7-6731-47da-bc0f-3a487e835586,like,video,healthy eating,positive,50.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,3d13e0d3-e765-4065-9221-3f864689b9e0,like,video,healthy eating,positive,50.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,fb4654ff-ce23-4a77-b52a-50f8948b5664,adore,video,healthy eating,positive,72.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,2af7f476-41b6-4147-aac7-0bbcb5043895,peeking,video,healthy eating,neutral,35.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,c5d04879-87bd-4950-9e63-334382ef53af,like,video,healthy eating,positive,50.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,052faed2-37ac-4a2c-ba6f-2657322e4fa5,indifferent,video,healthy eating,neutral,20.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,bec3a622-1373-49c2-9d57-e0281c34f5cf,worried,video,healthy eating,negative,12.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,f8926cfa-7036-4929-b5db-925c26daea1a,super love,video,healthy eating,positive,75.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,f62c96d8-5b1e-45c6-8a65-b36a9387827d,cherish,video,healthy eating,positive,70.0
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,ce7c338c-cad4-408f-895b-510ca73a388b,hate,video,healthy eating,negative,5.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,2546684f-0387-4c46-b19b-9a5ddb2ef221,interested,GIF,technology,positive,30.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,163daa38-8b77-48c9-9af6-37a6c1447ac2,love,GIF,technology,positive,65.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,6f2e20b4-5d7f-4345-b5a1-71a768ab8050,adore,GIF,technology,positive,72.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,heart,GIF,technology,positive,60.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,987b33de-7307-48c1-b34a-6c6806d7af67,worried,GIF,technology,negative,12.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,2af7f476-41b6-4147-aac7-0bbcb5043895,peeking,GIF,technology,neutral,35.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,2f112802-2501-45b5-a9d9-470cda6ef23e,disgust,GIF,technology,negative,0.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,9fbae7e6-65a9-4753-8db9-5f7855b6a540,disgust,GIF,technology,negative,0.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,90e2caab-9daa-4bf0-8104-c25e6c70c59d,love,GIF,technology,positive,65.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,2129de92-ee91-425f-a854-07c553ee0b74,like,GIF,technology,positive,50.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,scared,GIF,technology,negative,15.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,30be2156-59d1-451e-beea-1a3690200a2b,love,GIF,technology,positive,65.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,e3417115-6e56-4f55-a4ae-70353582a8c4,peeking,GIF,technology,neutral,35.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,worried,GIF,technology,negative,12.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,like,GIF,technology,positive,50.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,108fc1be-9c15-440a-9cab-634c3f414dcc,disgust,GIF,technology,negative,0.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,2026ccb6-77b2-494c-9b6b-a5d32aa86776,like,GIF,technology,positive,50.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,fc17ca61-7c66-4ceb-8504-32f58b438b45,super love,GIF,technology,positive,75.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,super love,GIF,technology,positive,75.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,worried,GIF,technology,negative,12.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,80c36ce2-2cef-4a47-a563-d2a60a2b1825,intrigued,GIF,technology,positive,45.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,8d3661fd-d953-4c1b-857d-82b3e34f569e,hate,GIF,technology,negative,5.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,57617bf3-b7d0-49cb-8d88-7d8346656397,scared,GIF,technology,negative,15.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,425b7021-0409-4358-af39-2bff14197d0a,hate,GIF,technology,negative,5.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,2ad548cd-a899-4992-972b-92cde9cea8f1,adore,GIF,technology,positive,72.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,70848bd7-6cd5-4686-b22b-a9afb05541a5,want,GIF,technology,positive,70.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,interested,GIF,technology,positive,30.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,808f5b0d-17e3-44e1-b58e-7f35ebabaff2,interested,GIF,technology,positive,30.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,hate,GIF,technology,negative,5.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,13c06e7e-833d-47eb-a790-5e09ccfd8d2c,intrigued,GIF,technology,positive,45.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,fd4da61a-5102-4311-8b9f-2ec57bfac6b1,disgust,GIF,technology,negative,0.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,33c1cee6-ae56-4f8e-84fc-ee0a4b7bbf4c,disgust,GIF,technology,negative,0.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,58fc0c8b-f669-4ee3-9a92-6d4290d85277,worried,GIF,technology,negative,12.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,15e325b1-c221-4bf8-8010-18d76b03646e,heart,GIF,technology,positive,60.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,13f0db8a-152a-496f-a6e8-1ed6a90b8788,indifferent,GIF,technology,neutral,20.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,fa3e42f0-71d8-455f-b024-e52d5c27a145,want,GIF,technology,positive,70.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,4bc62825-3109-4796-9465-1bf853165347,indifferent,GIF,technology,neutral,20.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,109782f9-4141-4d5a-826f-9a4ea672f65b,disgust,GIF,technology,negative,0.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,69fcad9e-45a9-4189-b7e1-96b26c57c542,love,GIF,technology,positive,65.0
9522ddea-8e07-4a2a-a001-25e4a534b8f6,e8493c32-7f6f-4e57-a691-cf0df6f015c9,love,GIF,technology,positive,65.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,274ac4ac-395a-4f70-90e5-9771ac3db11b,love,audio,food,positive,65.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,3ae50cc3-39cc-440a-8e31-3215011f2762,peeking,audio,food,neutral,35.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,1a1be722-70b0-47e0-a737-1700cffa1e6d,dislike,audio,food,negative,10.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,9dcb5fd8-9e7f-40d3-bd1d-edf33ecf6388,peeking,audio,food,neutral,35.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,scared,audio,food,negative,15.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,a8d09ab9-44c6-493c-afdf-93888822a4b0,scared,audio,food,negative,15.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,interested,audio,food,positive,30.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,2129de92-ee91-425f-a854-07c553ee0b74,cherish,audio,food,positive,70.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,007a1366-a46f-40f1-9ba5-01245aeaf20f,heart,audio,food,positive,60.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,disgust,audio,food,negative,0.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,d9aab962-e964-4afd-83ee-abda0865da67,intrigued,audio,food,positive,45.0
8477eb49-08fd-44c3-a238-a13ee8cc5be8,2129de92-ee91-425f-a854-07c553ee0b74,cherish,audio,food,positive,70.0
d826807d-be79-402e-a55a-baf08df8212d,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,indifferent,GIF,science,neutral,20.0
d826807d-be79-402e-a55a-baf08df8212d,3eb6dad3-c017-4e77-8920-fbdea84b0acc,scared,GIF,science,negative,15.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,c1c53b8c-b6a8-4343-a369-4a0595a97807,love,audio,technology,positive,65.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,63e1cb43-d3dc-491a-af16-209c1c152c44,interested,audio,technology,positive,30.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,4baf648a-0ad5-412d-8250-5a0ff9289fbf,cherish,audio,technology,positive,70.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,89572273-761e-46f3-8b99-1689d98aac90,peeking,audio,technology,neutral,35.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,2019ba88-1967-43e6-9710-b17ade18afb3,like,audio,technology,positive,50.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,1ebc46fa-edd3-4dec-bb45-c124daf83512,disgust,audio,technology,negative,0.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,ef56931b-540b-4166-9090-73ae48ac8d97,intrigued,audio,technology,positive,45.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,73a9e869-62a6-4508-b146-20dc9de19276,worried,audio,technology,negative,12.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,heart,audio,technology,positive,60.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,69f2735b-eee6-4fc1-a934-b31c20beb780,disgust,audio,technology,negative,0.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,4172c4ea-8fd9-4e50-bd2c-7020eab84f34,want,audio,technology,positive,70.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,b6d04982-1509-41ab-a700-b390d6cb4d02,want,audio,technology,positive,70.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,4edc3d1a-a7d9-4db6-89c3-f784d9954172,interested,audio,technology,positive,30.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,9e9cf8e7-6731-47da-bc0f-3a487e835586,interested,audio,technology,positive,30.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,love,audio,technology,positive,65.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,002cd824-10f2-447c-8d1c-940325a1cdf4,interested,audio,technology,positive,30.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,4edc3d1a-a7d9-4db6-89c3-f784d9954172,super love,audio,technology,positive,75.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,3e65775b-36e4-495d-9c45-28127fb3da5f,like,audio,technology,positive,50.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,6f2e20b4-5d7f-4345-b5a1-71a768ab8050,heart,audio,technology,positive,60.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,11f207c2-0113-47e5-aa9a-df2c7b91ac75,disgust,audio,technology,negative,0.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,love,audio,technology,positive,65.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,3a752edf-f723-46a5-bffb-4a9ed6475546,hate,audio,technology,negative,5.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,f86853a2-acda-4319-a50c-03f014248042,adore,audio,technology,positive,72.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,audio,technology,negative,12.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,a81df767-7da1-4844-b63c-fee4c9c7895d,cherish,audio,technology,positive,70.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,intrigued,audio,technology,positive,45.0
6dbd153c-5b69-4ffb-a869-6285fb0c764d,9a5c1dcc-d26b-4303-b487-3075e7d34e02,like,audio,technology,positive,50.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,6978b891-dea2-4217-8bc8-47d5aa25e743,worried,photo,animals,negative,12.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,20d507a0-fdba-4c04-a30c-bd18273accdc,interested,photo,animals,positive,30.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,a540d720-b44a-4d3d-9643-e12bca77d1f3,cherish,photo,animals,positive,70.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,c64c5004-6ab5-4faa-9fcd-8039fe57799d,adore,photo,animals,positive,72.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,64b33556-9ecf-4ebc-8b4c-f829ab1a4881,heart,photo,animals,positive,60.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,adore,photo,animals,positive,72.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,a6668254-c779-424c-8c8b-1762bf45916e,want,photo,animals,positive,70.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,740a4abd-187d-4783-990b-161c52fb5f86,like,photo,animals,positive,50.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,05d7e77f-a18a-4358-a23a-46c560b3682e,disgust,photo,animals,negative,0.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,8d3661fd-d953-4c1b-857d-82b3e34f569e,super love,photo,animals,positive,75.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,41b0ee09-2868-4c4b-a22d-b533a7fa46af,worried,photo,animals,negative,12.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,adore,photo,animals,positive,72.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,eb74e88c-1bf5-402f-987e-90a5977ae1e3,like,photo,animals,positive,50.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,3eb6dad3-c017-4e77-8920-fbdea84b0acc,scared,photo,animals,negative,15.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,48bed4d7-0329-472c-96d9-b23a103eb834,like,photo,animals,positive,50.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,20d507a0-fdba-4c04-a30c-bd18273accdc,indifferent,photo,animals,neutral,20.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,a4a3247c-5e68-49d0-a768-a8d7db1c8ef4,indifferent,photo,animals,neutral,20.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,69f2735b-eee6-4fc1-a934-b31c20beb780,scared,photo,animals,negative,15.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,40e643fb-369c-4ecb-beb7-810114f331fa,want,photo,animals,positive,70.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,1a1be722-70b0-47e0-a737-1700cffa1e6d,love,photo,animals,positive,65.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,192a526b-4952-4bda-b659-4661dab12716,scared,photo,animals,negative,15.0
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,cad2d54d-9555-4dfe-bfcd-7a584895a002,disgust,photo,animals,negative,0.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,f2a3b679-edc8-4b0e-9793-995ef2e100f2,worried,audio,animals,negative,12.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,cherish,audio,animals,positive,70.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,love,audio,animals,positive,65.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,3eb6dad3-c017-4e77-8920-fbdea84b0acc,disgust,audio,animals,negative,0.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,a483c273-aee5-44bc-883e-d6963157aa4c,love,audio,animals,positive,65.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,intrigued,audio,animals,positive,45.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,peeking,audio,animals,neutral,35.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,b1954833-b6a5-4c6c-9709-80686b7768c4,heart,audio,animals,positive,60.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,571d7193-a3e6-4909-b25c-e891fc126f31,dislike,audio,animals,negative,10.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,3205ad12-726a-4b65-a15a-1a899a9d310b,hate,audio,animals,negative,5.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,b870b764-7447-4990-a8d4-024d33e0e67d,peeking,audio,animals,neutral,35.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,5897490a-0aaa-49c9-b63e-0da83088e3e0,adore,audio,animals,positive,72.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,6053d7e5-47da-4156-8b7c-dacf23a0e660,hate,audio,animals,negative,5.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,peeking,audio,animals,neutral,35.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,1f7e22c8-558a-4b6f-a04f-b219593f029e,intrigued,audio,animals,positive,45.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,9ce133df-bd87-4559-96d7-a402add824ca,indifferent,audio,animals,neutral,20.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,4edc3d1a-a7d9-4db6-89c3-f784d9954172,hate,audio,animals,negative,5.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,0c9ea4da-c609-4b08-ab44-1da0530ba364,scared,audio,animals,negative,15.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,55380131-13c6-4a5c-8826-ead0ea8895cc,want,audio,animals,positive,70.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,84bd5adb-286c-429a-926d-4ea120270825,super love,audio,animals,positive,75.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,311d7214-711f-4f66-bc9a-e835fa54ffb6,disgust,audio,animals,negative,0.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,1f7e22c8-558a-4b6f-a04f-b219593f029e,adore,audio,animals,positive,72.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,aab5b5d2-682b-4b27-89ae-cf7803f76786,super love,audio,animals,positive,75.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,b473e898-b7b0-4a57-959d-484bf4cc4483,super love,audio,animals,positive,75.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,b09e3125-2162-443b-bea0-25895b7605bc,love,audio,animals,positive,65.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,330ded4b-db65-485a-80a4-6b3bffd33067,cherish,audio,animals,positive,70.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,worried,audio,animals,negative,12.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,de39bbda-66a8-4c52-835a-7a104cf7f081,adore,audio,animals,positive,72.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,4baf648a-0ad5-412d-8250-5a0ff9289fbf,dislike,audio,animals,negative,10.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,427fa55b-7f49-4981-bcd7-59fee8efb512,love,audio,animals,positive,65.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,33a8d02a-e255-4ffe-9d90-2df8c2914077,super love,audio,animals,positive,75.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,132b1407-16fa-48f8-8112-3e426974bbb7,indifferent,audio,animals,neutral,20.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,2aae6657-1214-4119-8cde-6b0dc5cd5529,like,audio,animals,positive,50.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,2f112802-2501-45b5-a9d9-470cda6ef23e,scared,audio,animals,negative,15.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,like,audio,animals,positive,50.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,scared,audio,animals,negative,15.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,71519e2e-6e97-4b73-a346-cc3a91cb4661,adore,audio,animals,positive,72.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,d74e1b39-7b34-4bcb-a24d-e215097187f5,cherish,audio,animals,positive,70.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,db392b86-6ba5-4a9b-933a-a2553488bb62,cherish,audio,animals,positive,70.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,95258c36-5b6b-4591-85ee-0c43f503c1d5,intrigued,audio,animals,positive,45.0
88cbf75c-79f0-42cb-8733-af670f39d6e0,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,super love,audio,animals,positive,75.0
58e8f463-aee3-46bb-81bb-a49ed8de8b04,374634b7-aead-4f2f-9303-c15f456c4094,scared,GIF,technology,negative,15.0
58e8f463-aee3-46bb-81bb-a49ed8de8b04,41b0ee09-2868-4c4b-a22d-b533a7fa46af,disgust,GIF,technology,negative,0.0
58e8f463-aee3-46bb-81bb-a49ed8de8b04,b83ae39f-2b80-4925-b5ff-34ddefd7f07c,cherish,GIF,technology,positive,70.0
58e8f463-aee3-46bb-81bb-a49ed8de8b04,2dd186bb-7a28-4e80-99c7-f1936afc7b49,interested,GIF,technology,positive,30.0
