Content ID,User_ID_(Post_owner),Reaction_Type,Content_Type,Category,Sentiment,Score
bd656a40-09c1-4219-8210-e667136e3734,5fbf758a-376b-472c-8aca-a87ff1db3e6d,dislike,GIF,culture,negative,10.0
bd656a40-09c1-4219-8210-e667136e3734,877ce8ba-564f-4b86-9cdc-94a93d9a7997,worried,GIF,culture,negative,12.0
bd656a40-09c1-4219-8210-e667136e3734,a4a3247c-5e68-49d0-a768-a8d7db1c8ef4,like,GIF,culture,positive,50.0
bd656a40-09c1-4219-8210-e667136e3734,ad4bd878-55e7-487c-a4db-470b23bbd832,disgust,GIF,culture,negative,0.0
bd656a40-09c1-4219-8210-e667136e3734,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,peeking,GIF,culture,neutral,35.0
bd656a40-09c1-4219-8210-e667136e3734,13f0db8a-152a-496f-a6e8-1ed6a90b8788,worried,GIF,culture,negative,12.0
bd656a40-09c1-4219-8210-e667136e3734,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,heart,GIF,culture,positive,60.0
bd656a40-09c1-4219-8210-e667136e3734,64b82ed5-80dc-4fbb-9dfc-d7e037684f0e,peeking,GIF,culture,neutral,35.0
bd656a40-09c1-4219-8210-e667136e3734,b473e898-b7b0-4a57-959d-484bf4cc4483,disgust,GIF,culture,negative,0.0
bd656a40-09c1-4219-8210-e667136e3734,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,want,GIF,culture,positive,70.0
bd656a40-09c1-4219-8210-e667136e3734,0a1cde57-79ab-4c61-b664-1d3b290b43cf,want,GIF,culture,positive,70.0
bd656a40-09c1-4219-8210-e667136e3734,a6e32004-8866-40e5-aaeb-e159c13fd42a,dislike,GIF,culture,negative,10.0
bd656a40-09c1-4219-8210-e667136e3734,91dbe082-62c3-4bfd-9721-7c94be3a3d32,dislike,GIF,culture,negative,10.0
bd656a40-09c1-4219-8210-e667136e3734,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,indifferent,GIF,culture,neutral,20.0
bd656a40-09c1-4219-8210-e667136e3734,b6d04982-1509-41ab-a700-b390d6cb4d02,love,GIF,culture,positive,65.0
bd656a40-09c1-4219-8210-e667136e3734,3455a646-398f-4b16-b19a-1371cdb2e048,indifferent,GIF,culture,neutral,20.0
bd656a40-09c1-4219-8210-e667136e3734,3af8d78b-55c4-4ac0-8161-7cc3f6ec11c9,peeking,GIF,culture,neutral,35.0
bd656a40-09c1-4219-8210-e667136e3734,ffdb3615-516c-422f-aa24-a137e3027d3a,dislike,GIF,culture,negative,10.0
bd656a40-09c1-4219-8210-e667136e3734,41b0ee09-2868-4c4b-a22d-b533a7fa46af,intrigued,GIF,culture,positive,45.0
28fbf4cf-c354-418c-8672-b7f2fee75b00,72d2587e-8fae-4626-a73d-352e6465ba0f,scared,photo,culture,negative,15.0
28fbf4cf-c354-418c-8672-b7f2fee75b00,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,heart,photo,culture,positive,60.0
28fbf4cf-c354-418c-8672-b7f2fee75b00,34e8add9-0206-47fd-a501-037b994650a2,love,photo,culture,positive,65.0
28fbf4cf-c354-418c-8672-b7f2fee75b00,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,worried,photo,culture,negative,12.0
28fbf4cf-c354-418c-8672-b7f2fee75b00,5fbf758a-376b-472c-8aca-a87ff1db3e6d,cherish,photo,culture,positive,70.0
28fbf4cf-c354-418c-8672-b7f2fee75b00,4cff698b-def1-497c-a78e-75058de67fe8,indifferent,photo,culture,neutral,20.0
28fbf4cf-c354-418c-8672-b7f2fee75b00,ed5e1675-94a8-482c-8b43-1b9bb71d0495,heart,photo,culture,positive,60.0
28fbf4cf-c354-418c-8672-b7f2fee75b00,2bd9c167-e06c-47c1-a978-3403d6724606,scared,photo,culture,negative,15.0
28fbf4cf-c354-418c-8672-b7f2fee75b00,24789387-968b-425a-8836-14e243cda16c,want,photo,culture,positive,70.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,1d8dfb6a-330c-4eb9-a603-364f207c6e57,disgust,audio,cooking,negative,0.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,intrigued,audio,cooking,positive,45.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,5c433d28-dfb7-4456-a468-dc3705147ce0,like,audio,cooking,positive,50.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,3954373b-2411-4d3a-98ba-03bafc1a1a6d,intrigued,audio,cooking,positive,45.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,a94a7d87-65df-4c21-847a-0e8af6cb5c02,adore,audio,cooking,positive,72.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,indifferent,audio,cooking,neutral,20.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,fc709c94-7491-4753-ad53-dfee49823a2f,super love,audio,cooking,positive,75.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,bf970f55-66c1-402d-a5d7-f086421516c9,super love,audio,cooking,positive,75.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,5897490a-0aaa-49c9-b63e-0da83088e3e0,scared,audio,cooking,negative,15.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,2dd186bb-7a28-4e80-99c7-f1936afc7b49,worried,audio,cooking,negative,12.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,fa16aabb-fac3-4310-b19c-ce7021eb825b,heart,audio,cooking,positive,60.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,6e9c7f30-264a-4aa0-b3ac-36e852d10906,dislike,audio,cooking,negative,10.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,e0e16358-f850-4085-bc5a-ed8e6a4b2ec1,hate,audio,cooking,negative,5.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,85503a94-e733-486e-989e-12ff9b59f2d3,super love,audio,cooking,positive,75.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,23a48585-f2cf-4a20-8d30-f49361d5625c,disgust,audio,cooking,negative,0.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,7d624010-a0e7-455b-a606-48c5c467dd80,scared,audio,cooking,negative,15.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,a540d720-b44a-4d3d-9643-e12bca77d1f3,scared,audio,cooking,negative,15.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,c8145b49-3841-466e-9d49-a636ce2e7d1f,hate,audio,cooking,negative,5.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,54a8e072-5369-4122-9189-43b55e1a4ba2,hate,audio,cooking,negative,5.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,306662a5-e17a-44a4-bb67-cc858ae1dccd,super love,audio,cooking,positive,75.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,3f2d07e5-3604-4873-9737-bb44340773d8,peeking,audio,cooking,neutral,35.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,69532ce2-1ffe-4187-8042-0230d115b24e,love,audio,cooking,positive,65.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,20d507a0-fdba-4c04-a30c-bd18273accdc,love,audio,cooking,positive,65.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,peeking,audio,cooking,neutral,35.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,d74e1b39-7b34-4bcb-a24d-e215097187f5,dislike,audio,cooking,negative,10.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,ddd079a8-00dd-4aab-9551-11961171db16,dislike,audio,cooking,negative,10.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,dislike,audio,cooking,negative,10.0
afe1fed5-5639-45c7-89f8-ce9d1078c910,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,disgust,audio,cooking,negative,0.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,052faed2-37ac-4a2c-ba6f-2657322e4fa5,cherish,photo,technology,positive,70.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,5d454588-283d-459d-915d-c48a2cb4c27f,interested,photo,technology,positive,30.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,worried,photo,technology,negative,12.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,ce7c338c-cad4-408f-895b-510ca73a388b,intrigued,photo,technology,positive,45.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,286516cf-d236-40de-8d28-7d0bd173125d,disgust,photo,technology,negative,0.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,4bc62825-3109-4796-9465-1bf853165347,love,photo,technology,positive,65.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,4dc7482d-e44b-47cc-bc27-7bf663497997,indifferent,photo,technology,neutral,20.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,0a1cde57-79ab-4c61-b664-1d3b290b43cf,hate,photo,technology,negative,5.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,94bf7864-a52e-405e-a729-9702bf79c234,like,photo,technology,positive,50.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,d27670c9-f85e-43e0-80a7-122cba908f10,intrigued,photo,technology,positive,45.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,worried,photo,technology,negative,12.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,e09aa625-3db7-49bd-be09-9aaa0c86a8bf,want,photo,technology,positive,70.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,98411adf-cfc0-400d-aac8-e215571ef3f2,cherish,photo,technology,positive,70.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,48e26178-5cdd-4568-9990-d3bc5937910b,scared,photo,technology,negative,15.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,92423e9a-4e8c-49bc-be75-c819912696ce,adore,photo,technology,positive,72.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,953cb190-5704-4926-adc2-057c6f3e3cb4,scared,photo,technology,negative,15.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,7918d465-0953-4f20-9e28-539e74c82e2f,love,photo,technology,positive,65.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,c880dbc5-8997-4f38-9055-c254b9133175,disgust,photo,technology,negative,0.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,6053d7e5-47da-4156-8b7c-dacf23a0e660,peeking,photo,technology,neutral,35.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,3af8d78b-55c4-4ac0-8161-7cc3f6ec11c9,disgust,photo,technology,negative,0.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,69527334-c362-47df-87fc-5e2b5e2605e5,interested,photo,technology,positive,30.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,9be473d9-cfdf-4954-bae2-09b0555a8ebb,heart,photo,technology,positive,60.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,9be473d9-cfdf-4954-bae2-09b0555a8ebb,scared,photo,technology,negative,15.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,b596e7d8-dd3f-4125-8b99-4bf2283657cd,disgust,photo,technology,negative,0.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,10f311c3-f547-4260-8c0e-a155008b7936,hate,photo,technology,negative,5.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,80e03bc0-fc8f-475b-a4dd-870844b7a313,super love,photo,technology,positive,75.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,heart,photo,technology,positive,60.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,624db443-c716-4227-ac84-a6f7c3a59162,like,photo,technology,positive,50.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,83f8edc6-90b1-4f96-a80b-d6aa74103610,adore,photo,technology,positive,72.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,13f0db8a-152a-496f-a6e8-1ed6a90b8788,cherish,photo,technology,positive,70.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,9a5aca53-6263-485a-bf77-e60c4608fd26,dislike,photo,technology,negative,10.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,want,photo,technology,positive,70.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,e206e31b-5f85-4964-b6ea-d7ee5324def1,cherish,photo,technology,positive,70.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,love,photo,technology,positive,65.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,a6e32004-8866-40e5-aaeb-e159c13fd42a,dislike,photo,technology,negative,10.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,9dcb5fd8-9e7f-40d3-bd1d-edf33ecf6388,disgust,photo,technology,negative,0.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,9a5c1dcc-d26b-4303-b487-3075e7d34e02,intrigued,photo,technology,positive,45.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,db0066e1-83cc-43f3-990b-983010aa5370,indifferent,photo,technology,neutral,20.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,30be2156-59d1-451e-beea-1a3690200a2b,hate,photo,technology,negative,5.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,91fa7240-3d29-4dd0-baf1-ace7742a6e3f,dislike,photo,technology,negative,10.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,afab7336-04d3-45fe-8917-0327c56e7435,intrigued,photo,technology,positive,45.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,10f311c3-f547-4260-8c0e-a155008b7936,cherish,photo,technology,positive,70.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,48e26178-5cdd-4568-9990-d3bc5937910b,worried,photo,technology,negative,12.0
af6c5966-dfe7-460b-9853-62ed9f18aed4,2aae6657-1214-4119-8cde-6b0dc5cd5529,adore,photo,technology,positive,72.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,61d88e0e-c0e7-4352-85ad-555e464ff933,adore,audio,public speaking,positive,72.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,104c4dcb-70d5-4d87-b5b5-8b67205891fe,intrigued,audio,public speaking,positive,45.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,108fc1be-9c15-440a-9cab-634c3f414dcc,like,audio,public speaking,positive,50.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,1545ddaf-2b75-4143-82fe-b88966aee4fb,indifferent,audio,public speaking,neutral,20.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,5ff89fb3-b364-494f-b62d-07097b2ffa12,cherish,audio,public speaking,positive,70.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,cherish,audio,public speaking,positive,70.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,04e52602-e370-4a99-bfda-f0c1655058da,want,audio,public speaking,positive,70.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,1f7e22c8-558a-4b6f-a04f-b219593f029e,disgust,audio,public speaking,negative,0.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,69f2735b-eee6-4fc1-a934-b31c20beb780,intrigued,audio,public speaking,positive,45.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,1545ddaf-2b75-4143-82fe-b88966aee4fb,super love,audio,public speaking,positive,75.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,disgust,audio,public speaking,negative,0.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,73a9e869-62a6-4508-b146-20dc9de19276,worried,audio,public speaking,negative,12.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,5d33137a-3306-4d5f-8ab1-48d2446a12b0,adore,audio,public speaking,positive,72.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,70848bd7-6cd5-4686-b22b-a9afb05541a5,love,audio,public speaking,positive,65.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,ddc4db8e-0000-48c4-8fdb-d32af87fb823,scared,audio,public speaking,negative,15.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,fe1c151b-1a95-43fa-9a4c-f3214adba852,adore,audio,public speaking,positive,72.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,f7d73e35-248c-4369-9e4d-1f38bea06a5f,disgust,audio,public speaking,negative,0.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,15c2ba5b-eeb6-4d9b-a0e2-7d5461a21c0a,like,audio,public speaking,positive,50.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,7f8ef27a-73f4-4bc1-aa62-f8aaea817294,love,audio,public speaking,positive,65.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,f3eb7ee0-7788-43a0-9686-1c399260b17e,hate,audio,public speaking,negative,5.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,69f2735b-eee6-4fc1-a934-b31c20beb780,intrigued,audio,public speaking,positive,45.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,5d04455b-a95e-40d8-bcd4-8c485777c47f,super love,audio,public speaking,positive,75.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,5897490a-0aaa-49c9-b63e-0da83088e3e0,cherish,audio,public speaking,positive,70.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,indifferent,audio,public speaking,neutral,20.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,8dda1a41-9e57-4944-bd36-18c0ac343b13,peeking,audio,public speaking,neutral,35.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,intrigued,audio,public speaking,positive,45.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,334e2fe8-6f2c-424c-8ed5-12c99f048722,heart,audio,public speaking,positive,60.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,600118fa-e6f4-4d74-aeb6-936abbbf38a1,intrigued,audio,public speaking,positive,45.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,2ab641a8-6ad4-4d1a-8511-d87ff5346773,intrigued,audio,public speaking,positive,45.0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,54729154-eb5c-413a-8837-887365057910,intrigued,audio,public speaking,positive,45.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,scared,photo,healthy eating,negative,15.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,fd4da61a-5102-4311-8b9f-2ec57bfac6b1,scared,photo,healthy eating,negative,15.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,a540d720-b44a-4d3d-9643-e12bca77d1f3,cherish,photo,healthy eating,positive,70.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,c1c53b8c-b6a8-4343-a369-4a0595a97807,hate,photo,healthy eating,negative,5.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,e32722f4-69b1-4aff-b13b-8928ea08fd6a,indifferent,photo,healthy eating,neutral,20.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,fc709c94-7491-4753-ad53-dfee49823a2f,like,photo,healthy eating,positive,50.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,scared,photo,healthy eating,negative,15.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,super love,photo,healthy eating,positive,75.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cherish,photo,healthy eating,positive,70.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,34e8add9-0206-47fd-a501-037b994650a2,cherish,photo,healthy eating,positive,70.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,d55f3314-96cc-4a5d-b650-f43f094cd3c3,love,photo,healthy eating,positive,65.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,ef56931b-540b-4166-9090-73ae48ac8d97,intrigued,photo,healthy eating,positive,45.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,10f311c3-f547-4260-8c0e-a155008b7936,intrigued,photo,healthy eating,positive,45.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,df1e7940-d514-40aa-af3a-e742792c4b5e,indifferent,photo,healthy eating,neutral,20.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,like,photo,healthy eating,positive,50.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,19fa2bc2-96ab-45b6-99de-1995c2bee330,adore,photo,healthy eating,positive,72.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,15e325b1-c221-4bf8-8010-18d76b03646e,hate,photo,healthy eating,negative,5.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,324e384a-9963-4d17-94aa-21859ea85062,cherish,photo,healthy eating,positive,70.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,34e8add9-0206-47fd-a501-037b994650a2,scared,photo,healthy eating,negative,15.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,adore,photo,healthy eating,positive,72.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,dislike,photo,healthy eating,negative,10.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,f717de6d-2b64-4ef9-855d-ff1c9460c3fe,cherish,photo,healthy eating,positive,70.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,indifferent,photo,healthy eating,neutral,20.0
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,b9bcd994-f000-4f6b-87fc-caae08acfaa1,super love,photo,healthy eating,positive,75.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,80c36ce2-2cef-4a47-a563-d2a60a2b1825,adore,video,education,positive,72.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,5870e611-6218-48e1-a9a0-ba86fe5598f7,worried,video,education,negative,12.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,a559688e-3f10-436f-a25e-8ad553eacb89,intrigued,video,education,positive,45.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,2019ba88-1967-43e6-9710-b17ade18afb3,intrigued,video,education,positive,45.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,de39bbda-66a8-4c52-835a-7a104cf7f081,scared,video,education,negative,15.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,4bc62825-3109-4796-9465-1bf853165347,dislike,video,education,negative,10.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,08c64787-e47b-4a7f-b00b-5590eb5fbc3a,disgust,video,education,negative,0.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,596342af-6379-4551-8379-f4b805f9d576,love,video,education,positive,65.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,ade9db41-034e-4b27-befb-42117025dab0,super love,video,education,positive,75.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,a540d720-b44a-4d3d-9643-e12bca77d1f3,scared,video,education,negative,15.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,94bf7864-a52e-405e-a729-9702bf79c234,worried,video,education,negative,12.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,peeking,video,education,neutral,35.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,23cc47ff-e5cd-4915-828d-258aefce5a14,love,video,education,positive,65.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,f86853a2-acda-4319-a50c-03f014248042,like,video,education,positive,50.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,scared,video,education,negative,15.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,eb74e88c-1bf5-402f-987e-90a5977ae1e3,scared,video,education,negative,15.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,0828c4e1-63ec-4121-aa07-eefd37954bb9,adore,video,education,positive,72.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,132b1407-16fa-48f8-8112-3e426974bbb7,interested,video,education,positive,30.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,b870b764-7447-4990-a8d4-024d33e0e67d,cherish,video,education,positive,70.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,3a80467c-0f1f-49ca-b904-1938ea2177a9,worried,video,education,negative,12.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,ad4bd878-55e7-487c-a4db-470b23bbd832,indifferent,video,education,neutral,20.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,f7d73e35-248c-4369-9e4d-1f38bea06a5f,want,video,education,positive,70.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,5ff89fb3-b364-494f-b62d-07097b2ffa12,cherish,video,education,positive,70.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,0c347562-ce55-450b-91ab-0707662b36f5,like,video,education,positive,50.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,054b5d2a-7ee3-49c8-912a-1cf58389ae60,worried,video,education,negative,12.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,dislike,video,education,negative,10.0
57528f91-7b0d-4120-acaf-82ee87f6df7d,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,interested,video,education,positive,30.0
a82b8250-08aa-47a5-97c4-19f30f236179,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,interested,audio,culture,positive,30.0
a82b8250-08aa-47a5-97c4-19f30f236179,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,heart,audio,culture,positive,60.0
a82b8250-08aa-47a5-97c4-19f30f236179,dcc6000c-ba92-472c-8bc1-9e9ca30b475b,peeking,audio,culture,neutral,35.0
a82b8250-08aa-47a5-97c4-19f30f236179,3a752edf-f723-46a5-bffb-4a9ed6475546,interested,audio,culture,positive,30.0
a82b8250-08aa-47a5-97c4-19f30f236179,7f8ef27a-73f4-4bc1-aa62-f8aaea817294,intrigued,audio,culture,positive,45.0
a82b8250-08aa-47a5-97c4-19f30f236179,330ded4b-db65-485a-80a4-6b3bffd33067,cherish,audio,culture,positive,70.0
a82b8250-08aa-47a5-97c4-19f30f236179,85eca06e-b8db-4fd9-b083-da47572c40b2,scared,audio,culture,negative,15.0
a82b8250-08aa-47a5-97c4-19f30f236179,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,scared,audio,culture,negative,15.0
a82b8250-08aa-47a5-97c4-19f30f236179,13c06e7e-833d-47eb-a790-5e09ccfd8d2c,cherish,audio,culture,positive,70.0
a82b8250-08aa-47a5-97c4-19f30f236179,306662a5-e17a-44a4-bb67-cc858ae1dccd,cherish,audio,culture,positive,70.0
a82b8250-08aa-47a5-97c4-19f30f236179,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,interested,audio,culture,positive,30.0
a82b8250-08aa-47a5-97c4-19f30f236179,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,cherish,audio,culture,positive,70.0
a82b8250-08aa-47a5-97c4-19f30f236179,acd90ee9-84cd-465e-88e3-f128dd0cc1da,cherish,audio,culture,positive,70.0
